,latitude,longitude,elevation,pm25,no2,temp,humidity,wind_speed,wind_deg,wind_u,wind_v,stagnation,upwind_fire_intensity,upwind_fire_count,hour_of_day,day_of_week,month,weekend,hour_sin,hour_cos,dayofyear_sin,dayofyear_cos,season_winter,season_summer,season_monsoon,season_post_monsoon,upwind_fire_transport_index,pm25_lag_1,pm25_lag_2,pm25_lag_3,pm25_lag_24,no2_lag_1,no2_lag_2,no2_lag_3,no2_lag_24,pm25_roll_mean_6,pm25_roll_std_6,pm25_roll_mean_12,pm25_roll_std_12,pm25_roll_mean_24,pm25_roll_std_24,no2_roll_mean_6,no2_roll_std_6,no2_roll_mean_12,no2_roll_std_12,no2_roll_mean_24,no2_roll_std_24
season_monsoon,0.023526289873346824,-0.0612806936958247,,-0.4593737803114593,-0.3248218699628776,0.36683930349799304,0.3765240531972235,0.07332075751824992,-0.1462662843718177,-0.3246642929593995,0.09997711795668536,-0.09513464186654269,-0.545326167727712,-0.5872845070508939,0.004689467526872528,0.0009499114287820863,-0.04095927096307053,-0.003995128066290837,-0.004123076810590722,-0.00488575050745788,-0.3569818469797337,-0.6458340133187109,-0.3618323190158693,-0.3253653562733006,1.0,-0.3687179999945175,-0.5287056710052888,-0.4593084430687531,-0.459201927976441,-0.45920096593083026,-0.4566238493292569,-0.32481202307480406,-0.3247772493169155,-0.32477477880490396,-0.3222747003041348,-0.4765593004804919,-0.22968460528905651,-0.4895203933834022,-0.28879842407782175,-0.5033284223225193,-0.3571256036589772,-0.33614603254470554,-0.20095226186033713,-0.34653344041090417,-0.23494415779863126,-0.3570348170936629,-0.27146231922064445
season_post_monsoon,0.031752121652417004,0.027457531843323665,,0.19676122983309347,0.13939928575968277,-0.1306953668821229,-0.053364397894140866,-0.17179089523337707,0.060479991435523,0.14071122524315482,-0.01758750008298921,0.15617991297397907,0.21459978359385393,0.3006078644123484,-0.0030486283013444336,-0.006696254175011816,0.5127701089933054,0.014921939026351983,0.003667241186921987,0.0003482585689949463,-0.5288634956408585,0.2476830748822924,-0.3382439550552472,-0.30415432552616745,-0.3687179999945175,1.0,0.1902649691727669,0.19620854448761318,0.19564409291904702,0.19515701667025434,0.1882981313706174,0.13872899695167965,0.13802114089342626,0.13740037136700142,0.12791414923249217,0.2035857336580198,0.1393924009332755,0.20909732276071602,0.1614977935364514,0.21369658942293998,0.17833606870807722,0.14442408439134682,0.14969734741256122,0.14990073289521627,0.1581226562844889,0.15327991877867414,0.16088907186595217
upwind_fire_transport_index,0.07506273847038078,-0.0380369019351667,,0.2960266671992773,0.15608714725868958,-0.0741590045611568,-0.46308757902130643,0.1915462175672084,0.17059127331798873,0.23414459519633746,-0.12732614270327236,-0.12842779863122478,0.987244955498243,0.8614586695038761,-0.0030307803892104497,0.008393508202925252,0.06050092132689696,0.014719366354100708,0.022205132188963677,-0.03431947220105467,0.254187510609123,0.2712934345172119,0.09848380676884691,0.27532174191454944,-0.5287056710052888,0.1902649691727669,1.0,0.2949094471277331,0.2938303388151691,0.2928711546248879,0.28976174169301566,0.15504327888680655,0.15412434438370387,0.1533927307146138,0.15528067189618974,0.3046691938806221,0.10890159309061866,0.31053673323234554,0.15077575970380983,0.3211065778820577,0.1989795345662117,0.15802774454309915,0.08206303342857196,0.16215846234023973,0.10725100544739316,0.16998073363145322,0.1357593373781973
pm25_lag_1,0.052836754923212034,0.275070336761359,,0.9593824842500809,0.45962973011065683,-0.3267240951302743,-0.1769179788906975,-0.14683095804053128,0.09156810355044949,0.23416174260719202,-0.05433856347654512,0.1845656802541983,0.3173216492166927,0.37615821255645593,0.032455357485310095,-0.014470956982360953,0.17661564758923393,-0.005725048144864819,-0.04125197093382789,0.024852223567456304,0.08559338405554975,0.5328914403369851,0.3714171342485882,-0.09660116017906319,-0.4593084430687531,0.19620854448761318,0.2949094471277331,1.0,0.9592340034145189,0.9275530129255568,0.7732278677648939,0.4713402656626321,0.4719166228505829,0.47076353143218735,0.43323652322191375,0.9676742416085076,0.3790660101626486,0.9285530523979315,0.45716216165982776,0.8940234730785275,0.5554975361070087,0.4825028673909975,0.19203024977826788,0.4853654437466778,0.23993148350730173,0.48322592643498363,0.2899196460680043
pm25_lag_2,0.05271444218638367,0.2750194302475631,,0.9277623642232857,0.45035831844721946,-0.32292498815412995,-0.1773038582546605,-0.14399986421044558,0.09080178798909305,0.23354587304065091,-0.05438172068686593,0.17559980439790035,0.3158204084315112,0.3750192093207915,0.03336838306245023,-0.013657558691043997,0.1760809365049997,-0.005386746107510235,-0.03462249966714262,0.03501676858618312,0.08603851754845028,0.532667939028973,0.371611799660543,-0.09632140041202965,-0.459201927976441,0.19564409291904702,0.2938303388151691,0.9592340034145189,1.0,0.9591548133980974,0.770590367647964,0.45962317247824785,0.47133162836058257,0.4718999059063075,0.4292021004000989,0.9767793140438341,0.3798086595091331,0.9401296277338926,0.4593159820336014,0.9003492384052424,0.5574865899514583,0.48001038151070075,0.18950141973402865,0.48620685726237783,0.23845133628167606,0.4839247898638327,0.2892903499358062
pm25_lag_3,0.05261927317871721,0.2749585181828291,,0.9004657208026496,0.4418892346274583,-0.3193670915552369,-0.17774644939688602,-0.14122181429523498,0.09046970233150459,0.23336550034237458,-0.05503636077420767,0.1687689647317852,0.31437338701397627,0.3741936145449281,0.030237747535837443,-0.012750809615449468,0.1755208047295808,-0.004938356881583288,-0.025372745250423875,0.04248804475028528,0.08651095984444336,0.5324564881903916,0.3717904227064298,-0.09599096842616847,-0.45920096593083026,0.19515701667025434,0.2928711546248879,0.9275530129255568,0.9591548133980974,1.0,0.7658456513357501,0.45036712433781345,0.4596317249608046,0.47133550914996264,0.4248596034509497,0.9767364078141816,0.37842979191696346,0.9487223362918871,0.46063815101473926,0.90574642019528,0.5588459205359314,0.47548836209409634,0.18709772425033377,0.48611042714883723,0.2368993875720727,0.484472566250375,0.28869667066486254
pm25_lag_24,0.0528117983777521,0.2722202714629633,,0.772913978667262,0.42775850522233483,-0.32776605429378597,-0.1690127886193986,-0.11242115480348908,0.06842167425565637,0.2205146221921942,-0.025296935184564846,0.16415141720434573,0.30850890125370783,0.3635205852576403,0.028866826784678844,-0.003341117384245052,0.16568389962862212,-0.0036420692307553076,-0.04675745790181032,0.012493387497721825,0.09319254200048975,0.525741271995445,0.3700368048476699,-0.08964380413863987,-0.4566238493292569,0.1882981313706174,0.28976174169301566,0.7732278677648939,0.770590367647964,0.7658456513357501,1.0,0.4322940817682329,0.4350278525371804,0.43504801541409843,0.47005578146285304,0.7936998013393397,0.3405517277952731,0.8083987428390617,0.42736080571714774,0.8729487904468892,0.5512277011098319,0.4472732639668338,0.18865820738223663,0.45672930196900746,0.2355386055600293,0.4714702671701528,0.28300784347189556
no2_lag_1,-0.10350582922516342,0.14379428827088955,,0.47191283914425775,0.9583309582106735,-0.22400001709691578,-0.10283450531861715,-0.06802717069065181,0.03893835254771846,0.13715778570790557,-0.0454014153234702,0.12639854446973303,0.16360983904700582,0.19298929752546495,0.051580760761928864,-0.016198994847628448,0.05551430150442436,-0.013717966671454546,-0.0759060853785228,-0.018521164883736185,0.09002664057889151,0.3822702784258849,0.24964776099706712,-0.054509688607183825,-0.32481202307480406,0.13872899695167965,0.15504327888680655,0.4713402656626321,0.45962317247824785,0.45036712433781345,0.4322940817682329,1.0,0.9582207317710089,0.9270097268834889,0.7884153619963116,0.46899834607872515,0.15885649225818022,0.46537123281545767,0.22336445760873722,0.47293559972178834,0.29520912205206346,0.9677500473857197,0.3585641886249917,0.9245043624272751,0.42017359261024045,0.88897615437057,0.4823770022828638
no2_lag_2,-0.10350769340540605,0.1438081406779273,,0.47076250271535747,0.9272092326193638,-0.22717071865221192,-0.09661228913969648,-0.07098714059762007,0.03474546896359005,0.13383936609682415,-0.041288720923640256,0.12394804562658288,0.1632475280357475,0.19316746957685632,0.05717293009502355,-0.015863682703186933,0.055139649631360074,-0.01396660863349721,-0.07815171613012832,0.0026630807128243325,0.09060087884184692,0.3822337373112461,0.2499553498088453,-0.054117116989131075,-0.3247772493169155,0.13802114089342626,0.15412434438370387,0.4719166228505829,0.47133162836058257,0.4596317249608046,0.4350278525371804,0.9582207317710089,1.0,0.9581083853429214,0.7822151372404054,0.4752955890568432,0.160805335404299,0.4695346987773937,0.22408547733701403,0.4743672569101267,0.2964931094774409,0.976639679045544,0.35748428375122593,0.9373169801019493,0.42135754980818385,0.8947758135073152,0.4832623119389209
no2_lag_3,-0.10347450695581241,0.14386963299836042,,0.46745356695060597,0.8980220005919538,-0.22840838973537594,-0.09159055076952759,-0.07295356812182689,0.0317289588299408,0.1320776788227602,-0.03909582057284157,0.11905056252406175,0.16293000106055786,0.19327279157713306,0.05834849134508597,-0.01550009778583592,0.054841851464234155,-0.014159810913751217,-0.07556952875294472,0.0232541644229319,0.09113474137160613,0.38226349797579,0.2502890973253435,-0.05380971873720495,-0.32477477880490396,0.13740037136700142,0.1533927307146138,0.47076353143218735,0.4718999059063075,0.47133550914996264,0.43504801541409843,0.9270097268834889,0.9581083853429214,1.0,0.773613570888382,0.47963581357109386,0.16125477220785991,0.4734833073287214,0.22453099336262003,0.4756705450583497,0.29764401113089306,0.9753287797752684,0.3547477420440764,0.946695330907077,0.42122588783018217,0.8997387417492405,0.4838280558268301
no2_lag_24,-0.10118393027975646,0.14212579331046482,,0.4368343335343122,0.7891903471356406,-0.2178910445050682,-0.10599917288899491,-0.04590954652333808,0.04693801744475529,0.14158441304780633,-0.055166669657563214,0.1089411500223375,0.16156553532542137,0.18542266091681772,0.044145601388969766,-0.0034128024460645524,0.051663853289375755,-0.009355159505901942,-0.06899793959632392,-0.041992601289963905,0.09618541759817224,0.3839176541441877,0.25529525937127723,-0.05172793807206989,-0.3222747003041348,0.12791414923249217,0.15528067189618974,0.43323652322191375,0.4292021004000989,0.4248596034509497,0.47005578146285304,0.7884153619963116,0.7822151372404054,0.773613570888382,1.0,0.4412869934819682,0.15808895785097157,0.4500963796113452,0.2246548557435888,0.47582422032640304,0.29822582405485026,0.8034863358809194,0.32923520157798747,0.8098666758888572,0.39449797278382653,0.8676674880898062,0.47352491391264684
pm25_roll_mean_6,0.05626781017023268,0.28509031584767686,,0.9496693664217248,0.4614933071463051,-0.3295247919835302,-0.18774829815502778,-0.14695652577381904,0.0954887353980025,0.2444128473879338,-0.05630103101934272,0.17841959070982313,0.3270627839086651,0.38864331875292296,0.028435879780342684,-0.013632996310686455,0.18058590134445474,-0.005369031496697533,-0.028438598248757795,0.032586716508591546,0.09011838444235781,0.549393208734355,0.38189236644409325,-0.09655812141796405,-0.4765593004804919,0.2035857336580198,0.3046691938806221,0.9676742416085076,0.9767793140438341,0.9767364078141816,0.7936998013393397,0.46899834607872515,0.4752955890568432,0.47963581357109386,0.4412869934819682,1.0,0.4081527559257865,0.9747979787484172,0.4902716788246332,0.9347331851679799,0.5882314220509371,0.490513160893779,0.20291562015743944,0.5005479841716675,0.2520431187106513,0.5000233710325923,0.30262328395629523
pm25_roll_std_6,0.0940207214891939,0.17361011568429918,,0.37566112047346084,0.15697494644216542,-0.1371359765858117,-0.10469784754634369,-0.07605535329244649,0.054295361308476744,0.14561581116368108,-0.010241906712633109,0.07568728329806648,0.11906594156966575,0.1493463028022652,0.035356059366783425,-0.014794532978804762,0.05325335748916566,-0.01280055622719276,-0.02417879684393417,-0.029130517895846742,0.023881324979592815,0.21167759816184226,0.10690789409644125,-0.00894957064884834,-0.22968460528905651,0.1393924009332755,0.10890159309061866,0.3790660101626486,0.3798086595091331,0.37842979191696346,0.3405517277952731,0.15885649225818022,0.160805335404299,0.16125477220785991,0.15808895785097157,0.4081527559257865,1.0,0.41263964474562675,0.864722127807474,0.4103171664410287,0.7042595008178146,0.17434866734526885,0.5426664597843615,0.18058799447271626,0.45991821515176196,0.1863893494254543,0.3302216062002145
pm25_roll_mean_12,0.058290305023341385,0.2925711027488022,,0.9138475048710307,0.46117284818381216,-0.3258126595231543,-0.2008157116374342,-0.14273572859196207,0.09838454131908324,0.24862314597188995,-0.05671528263662707,0.1708508770908231,0.33240495738648645,0.39560720555002304,-0.0038403993691554865,-0.011953883289809035,0.18268808027288264,-0.0044851519561989114,-0.0007172199490512436,0.03096471786029492,0.09368925696082343,0.5617665766297102,0.3900297674227467,-0.09677532756727694,-0.4895203933834022,0.20909732276071602,0.31053673323234554,0.9285530523979315,0.9401296277338926,0.9487223362918871,0.8083987428390617,0.46537123281545767,0.4695346987773937,0.4734833073287214,0.4500963796113452,0.9747979787484172,0.41263964474562675,1.0,0.5160140329261289,0.9705597448146628,0.6163024028228182,0.48721204153960573,0.21071150872073663,0.5080678796178402,0.2613343586369919,0.5148248698768579,0.3142531895083644
pm25_roll_std_12,0.09711133218609454,0.20739809145359844,,0.4541811910154995,0.22269519280334404,-0.19300498591956852,-0.11214215805973968,-0.09374834013459483,0.057636468473278364,0.17136798696531058,-0.006229775973632663,0.12007250669753654,0.16337324403059467,0.20332459051834464,0.0403328403585192,-0.01749838601433128,0.0711176145560357,-0.017181783920700914,-0.0434925903290918,-0.0012963696854675411,0.03944114514714013,0.2754468220266105,0.1504701721209579,-0.01352827078365551,-0.28879842407782175,0.1614977935364514,0.15077575970380983,0.45716216165982776,0.4593159820336014,0.46063815101473926,0.42736080571714774,0.22336445760873722,0.22408547733701403,0.22453099336262003,0.2246548557435888,0.4902716788246332,0.864722127807474,0.5160140329261289,1.0,0.5195580451564433,0.8475194385067986,0.23945437217507848,0.4976348917341636,0.25215940194649195,0.49511589880230983,0.259204581866508,0.38689326775285676
pm25_roll_mean_24,0.06085603705803151,0.30118541001541815,,0.8864822756849972,0.471272066580737,-0.32655332506470486,-0.21838764780724426,-0.1325711298775249,0.0992499709471671,0.251969156059806,-0.055705177535208775,0.15912260129844025,0.34224819157906133,0.4046972652309484,-0.0005125793640911074,-0.00857726155179605,0.1833165802083171,-0.0034314539564678603,0.00017204067767015232,0.0017222018560222934,0.09870312950898318,0.5751595667911819,0.3993763700797503,-0.09636397458393799,-0.5033284223225193,0.21369658942293998,0.3211065778820577,0.8940234730785275,0.9003492384052424,0.90574642019528,0.8729487904468892,0.47293559972178834,0.4743672569101267,0.4756705450583497,0.47582422032640304,0.9347331851679799,0.4103171664410287,0.9705597448146628,0.5195580451564433,1.0,0.6469484104808085,0.491756207680909,0.2194463637117201,0.5104613777547997,0.27051433854929774,0.5289876919802604,0.32607210325826497
pm25_roll_std_24,0.09952893633748638,0.25606260544779824,,0.5527128128677705,0.2939397222782333,-0.22275485276680007,-0.15414304538433676,-0.1098430756906399,0.06260537128577624,0.18657737194620827,-0.0040031751830329355,0.1226851694339859,0.21530513885574595,0.26431522068225216,0.0028428406415452008,-0.015618890066903127,0.08754403293502518,-0.013099975592667065,-0.00420670752173846,0.012790027563021049,0.06604031626469446,0.34707831312328985,0.20429510923802666,-0.01318560972234728,-0.3571256036589772,0.17833606870807722,0.1989795345662117,0.5554975361070087,0.5574865899514583,0.5588459205359314,0.5512277011098319,0.29520912205206346,0.2964931094774409,0.29764401113089306,0.29822582405485026,0.5882314220509371,0.7042595008178146,0.6163024028228182,0.8475194385067986,0.6469484104808085,1.0,0.31271209181344917,0.4082275326527579,0.32957393821550307,0.43199136393725335,0.3450521935566668,0.4274006858574322
no2_roll_mean_6,-0.11275106256251383,0.14808451301337294,,0.4824308584562934,0.9485613809783026,-0.22869635251806297,-0.10086576698228163,-0.0740726333984035,0.03595787512990798,0.1387439750192565,-0.04370715656453496,0.12334992518367213,0.16752719088369844,0.19930907441863863,0.05608885106058384,-0.016869837502161224,0.05625405685051738,-0.015255535995142174,-0.07436112236722599,0.0058698048373045575,0.09473751943314884,0.3926494932641163,0.25515192491810085,-0.053928544813704814,-0.33614603254470554,0.14442408439134682,0.15802774454309915,0.4825028673909975,0.48001038151070075,0.47548836209409634,0.4472732639668338,0.9677500473857197,0.976639679045544,0.9753287797752684,0.8034863358809194,0.490513160893779,0.17434866734526885,0.48721204153960573,0.23945437217507848,0.491756207680909,0.31271209181344917,1.0,0.3863529232593392,0.9715142534804697,0.45151124315449825,0.9287840169033013,0.5140913487764809
no2_roll_std_6,-0.17080268536679363,0.05899291983455524,,0.19406191357798303,0.3571202069503715,-0.06323872366912452,-0.05693558708360319,-0.05064574668878199,0.00790741825587868,0.0527524860629596,-0.04574636135313939,0.04936252883198456,0.08823685057609726,0.11384483814622427,0.039172949868703934,-0.023203821369703014,0.05875601875573736,-0.0222877315298113,-0.03235433954262618,-0.036899080484153975,0.03759449497741903,0.15842070266434194,0.03885205587688643,0.020425173562909793,-0.20095226186033713,0.14969734741256122,0.08206303342857196,0.19203024977826788,0.18950141973402865,0.18709772425033377,0.18865820738223663,0.3585641886249917,0.35748428375122593,0.3547477420440764,0.32923520157798747,0.20291562015743944,0.5426664597843615,0.21071150872073663,0.4976348917341636,0.2194463637117201,0.4082275326527579,0.3863529232593392,1.0,0.39147951121551117,0.8887894536098074,0.3915935838813448,0.7391853123979223
no2_roll_mean_12,-0.11870774517381084,0.15481838588672756,,0.4833777252812455,0.9081466066170513,-0.2272933987678655,-0.10211205086622767,-0.07906459467702973,0.03416983949261114,0.139940155095678,-0.04170377478831344,0.11501336008664258,0.17267247182970935,0.2070446096033829,0.023744027987311515,-0.01660990974501456,0.05864211433760739,-0.016023817921668956,-0.039146392988757835,0.03993551519278988,0.09822900466013773,0.4026453527681583,0.2602387859946352,-0.05371577983005078,-0.34653344041090417,0.14990073289521627,0.16215846234023973,0.4853654437466778,0.48620685726237783,0.48611042714883723,0.45672930196900746,0.9245043624272751,0.9373169801019493,0.946695330907077,0.8098666758888572,0.5005479841716675,0.18058799447271626,0.5080678796178402,0.25215940194649195,0.5104613777547997,0.32957393821550307,0.9715142534804697,0.39147951121551117,1.0,0.4761020653481595,0.9667151619970291,0.5433072875066616
no2_roll_std_12,-0.22504397026470283,0.06766776899547135,,0.24105259185430325,0.41691346606336155,-0.08350234555591214,-0.05024249297536885,-0.052550312985640224,0.0023205616552619142,0.05313405135953526,-0.053667501843023775,0.06531339696182367,0.11406803657785353,0.14770175300436758,0.041303138424966586,-0.025430658874485694,0.06765017280132263,-0.02449935949112654,-0.05042133775858042,-0.002896795180219954,0.05956843435569045,0.18740429537914416,0.057168415822820624,0.029504139212897684,-0.23494415779863126,0.1581226562844889,0.10725100544739316,0.23993148350730173,0.23845133628167606,0.2368993875720727,0.2355386055600293,0.42017359261024045,0.42135754980818385,0.42122588783018217,0.39449797278382653,0.2520431187106513,0.45991821515176196,0.2613343586369919,0.49511589880230983,0.27051433854929774,0.43199136393725335,0.45151124315449825,0.8887894536098074,0.4761020653481595,1.0,0.47911062011983535,0.873167068476624
no2_roll_mean_24,-0.12360429208424172,0.1627807211676612,,0.48225225269012306,0.882046497531455,-0.20256400904702399,-0.13824554264431937,-0.06769443262644738,0.044639196910743854,0.149015251991656,-0.05393787663826807,0.08422166174568566,0.17919207955983235,0.21306781287330281,-0.0008577616454161826,-0.012500769928949749,0.060704476641544526,-0.01439907545436369,0.0005793184655419572,-0.0013163837764212484,0.1027428077436142,0.41389454233711176,0.26691457250875034,-0.0528179813481369,-0.3570348170936629,0.15327991877867414,0.16998073363145322,0.48322592643498363,0.4839247898638327,0.484472566250375,0.4714702671701528,0.88897615437057,0.8947758135073152,0.8997387417492405,0.8676674880898062,0.5000233710325923,0.1863893494254543,0.5148248698768579,0.259204581866508,0.5289876919802604,0.3450521935566668,0.9287840169033013,0.3915935838813448,0.9667151619970291,0.47911062011983535,1.0,0.5727261844317139
no2_roll_std_24,-0.284406881717605,0.08090294954840993,,0.29031223249570887,0.48103030623934545,-0.07135229651977114,-0.08179892939065368,-0.04526766485913184,0.001860117724380391,0.05022977402239106,-0.06878589957601525,0.0431158988074038,0.14301090107900724,0.18294725486048274,0.004007872079824513,-0.014286480434412203,0.07020128708902779,-0.01622554742245446,-0.0045703592565681,0.0031253745307816454,0.08898391243269176,0.21682905439905378,0.07972222346303566,0.04293029742370067,-0.27146231922064445,0.16088907186595217,0.1357593373781973,0.2899196460680043,0.2892903499358062,0.28869667066486254,0.28300784347189556,0.4823770022828638,0.4832623119389209,0.4838280558268301,0.47352491391264684,0.30262328395629523,0.3302216062002145,0.3142531895083644,0.38689326775285676,0.32607210325826497,0.4274006858574322,0.5140913487764809,0.7391853123979223,0.5433072875066616,0.873167068476624,0.5727261844317139,1.0
